epoch,time,state
1,1382488705.05,260
2,1382488708.06,260
2,1382488720.09,576
3,1382488736.14,403
4,1382488736.15,568
4,1382488748.2,442
5,1382488752.21,442
5,1382488752.22,505
5,1382488771.28,442
6,1382488782.47,457
7,1382488782.47,465
7,1382488798.51,441
8,1382488798.51,518
8,1382488813.05,546
9,1382488825.08,486
10,1382488841.14,471
11,1382488856.18,471
12,1382488856.18,471
12,1382488872.25,467
13,1382488884.28,481
14,1382488890.28,492
14,1382488903.35,478
15,1382488912.36,478
16,1382488914.08,486
16,1382488916.36,482
16,1382488931.42,477
17,1382488943.47,477
18,1382488947.49,477
18,1382488959.53,476
18,1382488964.86,483
19,1382488977.04,484
20,1382488990.63,479
20,1382488994.64,477
21,1382489003.3,477
22,1382489003.58,477
22,1382489007.59,477
22,1382489018.33,478
22,1382489019.62,477
22,1382489024.22,478
23,1382489038.69,477
25,1382489065.76,481
26,1382489065.76,479
26,1382489078.78,478
26,1382489082.8,478
27,1382489097.84,478
28,1382489112.75,478
29,1382489112.75,478
29,1382489127.8,478
29,1382489127.8,478
30,1382489140.46,479
31,1382489153.4,479
34,1382489199.98,478
34,1382489204.0,478
35,1382489216.03,480
36,1382489228.47,479
37,1382489235.09,478
37,1382489244.08,478
38,1382489263.13,478
38,1382489263.13,478
39,1382489278.16,478
40,1382489290.2,478
41,1382489306.24,478
42,1382489323.09,478
44,1382489353.18,478
45,1382489353.18,478
45,1382489368.22,478
46,1382489368.22,478
46,1382489377.2,478
46,1382489381.22,478
47,1382489381.22,478
47,1382489393.27,478
48,1382489398.05,478
48,1382489413.1,478
49,1382489428.15,477
49,1382489428.15,477
50,1382489443.19,477
51,1382489457.68,477
52,1382489457.68,477
52,1382489457.68,477
52,1382489472.73,477
53,1382489487.76,477
54,1382489501.4,475
55,1382489518.27,474
56,1382489530.86,471
57,1382489545.91,471
57,1382489545.91,471
58,1382489562.97,474
59,1382489575.32,472
59,1382489575.32,473
60,1382489587.37,474
61,1382489607.45,474
62,1382489619.48,474
62,1382489624.22,472
63,1382489639.27,473
64,1382489653.58,473
65,1382489668.61,473
66,1382489681.19,473
67,1382489693.22,471
68,1382489697.24,472
68,1382489707.98,471
68,1382489712.11,470
69,1382489724.32,469
70,1382489724.33,470
71,1382489758.81,470
71,1382489758.81,468
72,1382489771.3,467
73,1382489771.3,468
73,1382489787.98,467
74,1382489798.36,468
74,1382489800.02,467
74,1382489804.04,466
75,1382489816.08,465
76,1382489820.09,465
76,1382489828.12,465
77,1382489832.14,465
77,1382489844.48,466
78,1382489844.51,465
78,1382489857.11,465
79,1382489861.12,465
79,1382489873.16,465
80,1382489878.57,465
80,1382489893.63,465
81,1382489908.66,465
81,1382489908.66,464
82,1382489917.49,464
83,1382489924.4,463
83,1382489932.46,464
84,1382489936.47,463
84,1382489949.36,463
84,1382489953.38,463
85,1382489953.38,462
85,1382489968.42,462
86,1382489978.88,460
86,1382489983.56,461
87,1382489998.6,461
88,1382490013.64,461
89,1382490028.03,459
90,1382490043.07,459
91,1382490058.12,458
91,1382490058.12,459
92,1382490067.02,459
92,1382490073.15,456
93,1382490085.18,457
94,1382490101.23,455
95,1382490101.23,456
95,1382490105.25,455
95,1382490120.3,455
96,1382490129.35,454
97,1382490145.4,454
98,1382490160.43,454
98,1382490164.47,453
99,1382490175.48,453
100,1382490177.46,452
