epoch,time,state
1,1382488706.03,111
2,1382488718.33,130
3,1382488734.57,147
4,1382488750.61,147
5,1382488763.55,286
6,1382488780.9,356
7,1382488797.38,318
8,1382488809.43,318
9,1382488827.61,338
10,1382488840.32,394
11,1382488856.36,418
12,1382488868.65,418
14,1382488902.75,405
15,1382488917.78,408
16,1382488917.79,409
16,1382488929.92,415
17,1382488945.96,395
18,1382488949.97,395
18,1382488962.02,422
19,1382488974.61,429
20,1382488987.56,402
21,1382488996.5,401
21,1382489004.53,401
24,1382489050.66,393
25,1382489064.24,397
25,1382489068.27,397
26,1382489083.31,419
27,1382489098.17,420
34,1382489197.09,415
35,1382489213.8,407
36,1382489217.82,407
36,1382489233.58,407
37,1382489233.58,407
37,1382489247.57,423
38,1382489262.99,432
38,1382489262.99,427
39,1382489278.49,429
39,1382489278.5,430
40,1382489293.53,412
41,1382489308.57,416
42,1382489322.84,423
43,1382489334.88,425
44,1382489353.92,412
45,1382489367.06,407
46,1382489383.09,407
47,1382489398.02,421
48,1382489410.06,426
49,1382489422.25,426
49,1382489426.28,427
50,1382489438.32,427
51,1382489443.5,414
51,1382489452.27,414
52,1382489468.89,423
55,1382489518.03,416
56,1382489530.92,414
57,1382489546.95,408
58,1382489561.99,408
59,1382489574.57,407
60,1382489578.59,407
60,1382489587.45,407
61,1382489603.67,403
62,1382489622.73,407
63,1382489634.76,406
64,1382489650.82,414
65,1382489667.65,405
66,1382489683.51,405
67,1382489695.76,413
68,1382489711.81,408
69,1382489723.84,404
70,1382489742.9,405
71,1382489758.95,412
72,1382489774.0,407
72,1382489774.0,409
73,1382489782.49,408
74,1382489798.56,407
76,1382489832.65,406
77,1382489846.54,406
77,1382489850.56,406
78,1382489858.59,413
80,1382489892.69,410
81,1382489905.69,418
82,1382489921.73,414
83,1382489934.22,411
85,1382489966.73,418
86,1382489982.13,411
87,1382489982.13,409
87,1382489994.17,410
87,1382489998.19,410
88,1382490010.23,414
89,1382490029.27,414
90,1382490029.28,414
90,1382490044.32,414
91,1382490044.33,414
91,1382490057.13,417
92,1382490069.17,417
93,1382490088.12,414
94,1382490103.14,414
95,1382490115.18,416
96,1382490128.0,414
96,1382490132.71,409
97,1382490145.51,407
98,1382490158.08,406
98,1382490162.4,406
99,1382490175.33,410
