epoch,time,state
1,1383688024.04,714.125
2,1383688027.07,622.84375
2,1383688039.78,597.82421875
3,1383688039.78,644.787109375
3,1383688055.83,624.505626678
4,1383688057.09,649.590215683
4,1383688066.1,649.590215683
4,1383688070.12,649.590215683
5,1383688082.92,649.590215683
6,1383688088.22,660.691471577
6,1383688096.47,660.691471577
6,1383688100.49,625.857203563
8,1383688131.57,595.880381016
9,1383688131.89,629.860880376
9,1383688143.93,615.554525923
10,1383688143.94,622.70770315
10,1383688160.67,632.991122296
11,1383688175.71,632.991122296
12,1383688175.72,632.991122296
12,1383688191.74,639.69817654
13,1383688203.79,605.027576385
14,1383688219.84,625.503417147
15,1383688231.87,603.576053318
16,1383688235.89,614.539735232
16,1383688240.8,587.304267626
16,1383688248.82,583.604717971
17,1383688248.82,606.932107271
17,1383688267.86,615.579715516
18,1383688267.87,611.255911393
18,1383688276.83,608.906066581
19,1383688280.83,612.242891048
19,1383688286.13,593.455089972
19,1383688295.88,610.168902811
20,1383688298.68,597.578569259
20,1383688310.71,609.495914123
21,1383688326.75,612.475250339
22,1383688338.8,593.816330779
22,1383688338.8,603.145790559
23,1383688355.37,609.481209713
24,1383688367.4,609.481209713
25,1383688367.59,591.963859325
26,1383688401.71,601.056846976
27,1383688413.76,592.676492195
28,1383688426.31,598.761042013
29,1383688428.51,570.815908282
29,1383688432.79,588.850071126
29,1383688444.9,580.59192573
30,1383688444.9,584.720998428
30,1383688463.95,591.622598835
31,1383688471.98,589.897198733
31,1383688476.0,590.309257251
32,1383688488.03,594.894566688
33,1383688492.03,594.894566688
33,1383688507.07,594.894566688
34,1383688521.28,585.536887215
35,1383688521.28,591.803750919
35,1383688533.32,584.983260509
36,1383688548.36,592.342257591
36,1383688552.39,594.182006862
37,1383688565.33,596.415244364
38,1383688578.32,587.091305869
39,1383688579.32,587.091305869
39,1383688591.36,592.59073918
40,1383688607.48,595.02500788
40,1383688611.49,588.013487968
41,1383688623.54,592.127815099
42,1383688627.56,592.127815099
42,1383688642.6,595.735227511
43,1383688657.63,595.735227511
44,1383688666.39,596.035845212
45,1383688682.44,596.14857685
46,1383688698.48,588.772385982
47,1383688699.47,588.772385982
47,1383688717.93,593.304164586
47,1383688717.94,595.570053888
48,1383688732.97,594.437109237
48,1383688732.98,593.870636912
49,1383688748.02,594.153873075
49,1383688748.03,594.295491156
50,1383688760.06,595.810207912
51,1383688775.39,584.013751879
52,1383688788.53,590.508922521
52,1383688792.54,581.772832953
53,1383688807.61,587.764670398
53,1383688807.62,583.203034978
53,1383688807.62,588.47977141
55,1383688834.7,590.709501425
56,1383688847.29,591.266933928
56,1383688847.42,580.365827501
56,1383688851.78,576.902369248
57,1383688866.78,577.048403364
58,1383688879.6,576.2401174
59,1383688892.06,568.803174207
60,1383688910.45,571.443827794
61,1383688923.07,573.235111513
62,1383688923.18,583.08069334
63,1383688957.61,577.808903942
64,1383688966.64,583.288113883
64,1383688970.66,573.915011869
65,1383688986.71,574.544535911
67,1383689016.78,579.376590587
68,1383689028.82,576.65803657
69,1383689028.83,578.017313579
69,1383689047.87,578.017313579
70,1383689059.91,576.270696897
71,1383689073.57,575.338519043
72,1383689087.03,573.984420508
72,1383689091.03,574.858291272
73,1383689103.08,579.243486437
74,1383689107.1,579.243486437
74,1383689122.15,580.306861948
74,1383689122.16,579.775174193
75,1383689137.75,580.04101807
76,1383689146.48,580.173940009
77,1383689166.55,580.837642255
78,1383689181.58,580.837642255
79,1383689196.64,580.837642255
80,1383689211.69,581.214947543
81,1383689223.74,581.175696943
82,1383689242.77,581.212330728
83,1383689255.29,581.221489175
84,1383689271.34,581.254013933
85,1383689283.58,581.229042531
86,1383689299.63,576.998964775
86,1383689299.64,579.114003653
87,1383689315.67,576.299713135
88,1383689328.53,578.220856149
88,1383689332.54,578.695831598
89,1383689333.73,576.810580407
89,1383689345.76,575.186687886
90,1383689358.36,575.026994552
91,1383689359.46,576.980156937
91,1383689375.52,577.511378362
92,1383689391.58,576.146752916
93,1383689404.68,577.174524081
94,1383689417.72,575.379879731
95,1383689433.75,574.259220502
96,1383689437.77,576.017355628
96,1383689449.8,574.715052553
97,1383689465.85,573.387670575
98,1383689471.24,573.543535241
98,1383689479.26,573.395170669
99,1383689495.95,575.250583109
