epoch,time,state
1,1382482715.03,371
2,1382482728.05,275
3,1382482745.83,324
4,1382482757.89,363
5,1382482773.96,412
6,1382482792.98,398
7,1382482792.98,407
7,1382482807.33,403
8,1382482819.36,417
9,1382482825.6,419
9,1382482833.62,422
10,1382482849.67,417
11,1382482865.71,415
12,1382482878.6,421
13,1382482894.81,426
14,1382482910.84,425
15,1382482923.05,426
15,1382482927.05,426
16,1382482943.1,425
17,1382482955.13,427
18,1382482967.94,428
18,1382482971.93,428
19,1382482986.98,428
20,1382482999.71,428
21,1382483015.75,430
22,1382483027.79,431
23,1382483043.83,431
24,1382483060.71,430
25,1382483068.82,431
25,1382483076.83,430
26,1382483092.89,429
27,1382483105.61,429
28,1382483121.66,429
29,1382483137.7,429
30,1382483140.18,429
30,1382483152.22,429
31,1382483164.26,429
32,1382483180.3,429
33,1382483196.35,429
34,1382483212.41,429
35,1382483224.97,429
36,1382483237.36,429
37,1382483254.37,429
38,1382483268.35,429
38,1382483272.36,429
39,1382483284.4,429
40,1382483300.45,429
41,1382483312.71,429
42,1382483332.08,429
44,1382483360.03,429
45,1382483360.57,429
45,1382483364.97,429
45,1382483377.54,429
46,1382483389.85,429
47,1382483405.88,429
48,1382483421.92,429
49,1382483433.94,429
50,1382483449.99,429
51,1382483466.03,429
52,1382483482.08,429
53,1382483494.11,429
54,1382483510.16,429
55,1382483526.22,429
56,1382483538.26,429
57,1382483554.48,429
58,1382483570.54,429
59,1382483586.58,429
60,1382483598.61,429
61,1382483618.66,429
62,1382483630.69,429
63,1382483646.73,429
64,1382483659.58,429
65,1382483675.62,429
66,1382483691.67,429
67,1382483704.38,429
68,1382483720.42,429
69,1382483736.47,429
70,1382483748.86,429
71,1382483757.33,429
71,1382483765.34,429
72,1382483777.71,429
73,1382483785.73,429
73,1382483793.96,429
74,1382483810.02,429
75,1382483826.06,429
76,1382483838.11,429
77,1382483846.53,429
77,1382483855.42,429
78,1382483860.95,429
78,1382483868.98,429
79,1382483885.02,429
80,1382483901.06,429
81,1382483913.81,429
82,1382483929.86,429
83,1382483942.52,429
85,1382483978.09,429
86,1382483990.12,429
87,1382483998.14,429
87,1382484006.79,429
88,1382484019.37,429
89,1382484038.27,429
90,1382484053.3,429
91,1382484068.35,429
92,1382484078.36,429
92,1382484082.36,429
93,1382484095.47,429
93,1382484099.49,429
94,1382484111.53,429
95,1382484123.58,429
96,1382484139.62,429
97,1382484155.67,429
98,1382484171.72,429
