epoch,time,state
1,1382488706.02,909
2,1382488721.14,709
3,1382488737.17,678
4,1382488751.82,467
5,1382488751.82,556
5,1382488766.88,587
6,1382488783.91,454
7,1382488792.54,532
8,1382488796.55,532
8,1382488813.06,539
9,1382488822.03,453
10,1382488839.03,523
11,1382488857.58,459
12,1382488857.58,427
12,1382488867.54,501
12,1382488869.62,464
12,1382488870.2,506
12,1382488874.21,463
13,1382488882.85,495
14,1382488884.32,498
14,1382488886.24,480
14,1382488900.36,489
14,1382488905.3,495
15,1382488913.33,492
15,1382488918.09,489
16,1382488933.13,491
17,1382488945.15,513
18,1382488945.16,502
18,1382488945.47,474
18,1382488957.83,485
19,1382488973.87,470
20,1382488980.57,466
20,1382488988.58,466
20,1382488992.59,475
21,1382488995.38,500
21,1382489002.28,479
21,1382489006.28,479
22,1382489007.41,489
22,1382489021.94,477
22,1382489021.94,471
22,1382489021.94,480
23,1382489034.0,477
23,1382489038.01,477
24,1382489050.05,492
25,1382489052.3,484
25,1382489062.45,488
25,1382489064.33,486
25,1382489068.34,483
26,1382489083.17,477
26,1382489083.17,474
26,1382489083.17,477
27,1382489098.21,475
27,1382489098.21,474
28,1382489113.25,487
29,1382489126.17,493
30,1382489138.2,485
31,1382489154.25,478
32,1382489155.15,488
32,1382489167.17,483
33,1382489167.18,488
33,1382489184.19,480
33,1382489185.2,486
34,1382489185.51,483
34,1382489197.87,482
34,1382489201.89,478
35,1382489201.89,482
35,1382489217.69,482
36,1382489217.69,479
36,1382489217.69,479
36,1382489229.72,477
37,1382489229.72,478
37,1382489248.78,482
38,1382489263.68,484
39,1382489263.68,485
39,1382489263.68,480
39,1382489263.68,480
39,1382489275.71,476
40,1382489275.71,478
40,1382489287.97,478
40,1382489291.98,478
41,1382489308.03,478
42,1382489312.05,478
42,1382489323.09,478
44,1382489353.18,478
45,1382489368.22,478
46,1382489381.22,478
47,1382489381.23,477
47,1382489396.26,477
47,1382489396.26,478
48,1382489412.34,477
49,1382489427.61,477
50,1382489442.42,476
51,1382489442.42,475
52,1382489469.53,469
53,1382489469.72,473
53,1382489482.67,471
54,1382489486.68,473
54,1382489486.68,472
54,1382489501.4,473
55,1382489501.4,472
55,1382489514.1,473
56,1382489514.25,474
56,1382489514.56,469
56,1382489530.86,465
57,1382489530.86,469
57,1382489543.11,471
58,1382489562.18,471
58,1382489562.18,471
59,1382489574.21,469
60,1382489575.04,470
60,1382489588.01,470
60,1382489592.04,468
61,1382489604.07,469
62,1382489604.67,468
62,1382489605.07,468
62,1382489621.12,468
63,1382489633.15,469
64,1382489637.16,468
64,1382489649.19,469
65,1382489655.32,469
65,1382489668.48,469
66,1382489678.39,469
66,1382489680.5,469
66,1382489684.65,469
67,1382489692.68,462
68,1382489696.69,462
68,1382489713.7,464
69,1382489724.14,467
69,1382489726.4,466
69,1382489730.41,467
70,1382489738.88,466
70,1382489739.42,466
70,1382489743.43,466
71,1382489755.46,458
71,1382489755.46,463
72,1382489771.3,462
72,1382489771.3,465
73,1382489783.45,464
74,1382489787.46,464
74,1382489800.03,465
75,1382489802.96,465
75,1382489814.99,465
76,1382489815.0,465
76,1382489815.69,464
76,1382489834.07,464
77,1382489842.1,464
78,1382489846.11,464
78,1382489848.01,460
78,1382489863.06,460
79,1382489877.29,462
79,1382489877.29,463
79,1382489877.29,464
80,1382489892.49,464
80,1382489892.49,464
81,1382489905.16,455
82,1382489905.38,459
82,1382489918.27,461
83,1382489921.22,458
83,1382489936.26,458
84,1382489953.38,460
85,1382489962.36,460
86,1382489966.37,455
86,1382489966.37,457
86,1382489979.04,458
87,1382489997.93,458
88,1382489997.93,452
88,1382490008.95,456
88,1382490013.53,449
89,1382490028.0,453
90,1382490040.58,445
91,1382490040.58,449
91,1382490041.56,447
91,1382490058.12,452
92,1382490073.15,454
92,1382490073.15,454
93,1382490082.17,451
93,1382490088.21,452
93,1382490088.21,453
95,1382490115.29,452
96,1382490129.35,453
96,1382490133.49,453
97,1382490142.91,448
97,1382490148.43,451
98,1382490159.07,449
98,1382490160.46,450
98,1382490164.47,451
99,1382490173.47,452
