epoch,time,state
1,1382488702.03,856
1,1382488705.04,812
2,1382488722.78,748
3,1382488737.76,763
4,1382488752.79,764
5,1382488764.84,664
6,1382488780.92,643
8,1382488808.0,612
9,1382488827.06,607
10,1382488840.02,550
11,1382488852.52,566
11,1382488856.53,570
12,1382488869.15,570
12,1382488873.16,571
13,1382488887.99,542
14,1382488903.02,549
14,1382488903.02,553
15,1382488915.06,546
16,1382488932.09,515
17,1382488944.14,521
18,1382488948.16,521
18,1382488960.8,513
19,1382488976.93,507
20,1382488988.97,507
20,1382488992.99,507
21,1382489008.04,510
21,1382489008.04,511
23,1382489036.16,498
24,1382489052.23,492
25,1382489067.28,490
26,1382489067.28,491
27,1382489098.36,484
28,1382489112.94,477
30,1382489137.2,476
30,1382489141.2,476
31,1382489155.26,476
32,1382489171.31,468
33,1382489183.36,470
34,1382489187.38,470
34,1382489199.44,470
35,1382489212.77,471
36,1382489228.8,470
37,1382489247.87,472
38,1382489263.92,468
39,1382489272.61,468
40,1382489288.76,467
41,1382489307.82,466
42,1382489322.87,466
43,1382489335.82,466
44,1382489354.87,466
45,1382489363.43,462
46,1382489367.78,463
46,1382489379.81,463
47,1382489383.84,463
48,1382489410.91,463
49,1382489426.97,463
50,1382489441.99,463
51,1382489457.03,463
52,1382489469.35,463
53,1382489488.65,459
54,1382489501.11,458
55,1382489513.74,457
55,1382489517.74,454
56,1382489529.79,453
57,1382489548.84,452
58,1382489563.87,452
59,1382489575.92,452
60,1382489594.97,452
61,1382489594.97,452
61,1382489606.99,452
62,1382489623.06,448
63,1382489632.07,447
64,1382489648.68,448
65,1382489667.17,448
66,1382489682.2,446
67,1382489694.24,446
67,1382489698.86,444
68,1382489707.59,443
69,1382489712.71,437
69,1382489724.73,438
70,1382489725.73,438
70,1382489741.76,437
71,1382489756.8,437
71,1382489756.8,437
72,1382489771.84,437
72,1382489771.84,437
73,1382489783.87,432
75,1382489817.97,431
76,1382489833.01,431
77,1382489833.01,431
77,1382489847.7,426
78,1382489859.73,425
79,1382489875.78,425
80,1382489876.78,425
80,1382489888.82,427
81,1382489905.43,426
82,1382489924.48,426
83,1382489932.51,426
83,1382489936.52,427
84,1382489949.08,427
85,1382489968.13,427
86,1382489980.15,426
87,1382489981.15,426
87,1382489999.41,426
88,1382490014.45,426
89,1382490022.48,426
91,1382490057.59,426
92,1382490072.21,424
93,1382490084.53,424
94,1382490097.27,424
95,1382490101.28,421
95,1382490114.23,422
96,1382490133.28,422
97,1382490133.28,422
97,1382490145.34,422
98,1382490161.4,423
99,1382490180.46,423
