epoch,time,state
1,1382475526.98,387
1,1382475529.99,387
2,1382475542.02,387
2,1382475543.07,494
2,1382475547.08,568
3,1382475558.08,477
3,1382475562.09,526
4,1382475573.26,501
4,1382475573.26,489
5,1382475588.56,495
5,1382475588.56,528
6,1382475603.62,510
6,1382475603.62,536
6,1382475603.62,514
7,1382475618.9,512
8,1382475633.94,512
8,1382475633.94,512
9,1382475644.22,528
9,1382475646.64,520
9,1382475650.66,520
10,1382475659.15,520
10,1382475663.16,528
11,1382475682.23,524
11,1382475682.23,522
12,1382475697.29,523
13,1382475712.34,522
14,1382475724.79,524
15,1382475724.79,523
15,1382475739.83,523
16,1382475754.89,523
17,1382475769.94,523
18,1382475769.95,523
18,1382475784.98,523
19,1382475800.02,523
20,1382475800.03,523
20,1382475815.06,523
21,1382475815.07,523
21,1382475815.07,520
21,1382475827.59,519
21,1382475827.59,521
22,1382475839.63,518
23,1382475839.98,519
23,1382475856.04,519
24,1382475860.05,519
24,1382475875.1,519
24,1382475875.11,519
25,1382475890.15,519
26,1382475905.2,519
27,1382475920.25,519
27,1382475920.25,513
28,1382475932.93,511
29,1382475932.93,515
29,1382475945.44,515
29,1382475949.46,515
30,1382475964.51,515
30,1382475964.52,515
31,1382475979.55,515
31,1382475980.41,511
32,1382475992.53,509
33,1382475992.53,512
33,1382476004.71,509
34,1382476008.73,510
34,1382476021.02,509
35,1382476025.03,509
35,1382476037.45,506
35,1382476037.45,507
36,1382476052.78,505
36,1382476052.78,505
36,1382476052.79,506
37,1382476064.81,506
37,1382476065.53,505
37,1382476069.54,505
38,1382476081.57,504
39,1382476081.58,504
39,1382476097.05,504
40,1382476112.5,504
40,1382476112.51,502
40,1382476112.51,503
41,1382476125.01,501
41,1382476125.01,502
42,1382476129.05,501
42,1382476144.05,501
42,1382476144.06,501
43,1382476156.09,501
44,1382476157.25,499
44,1382476160.09,500
44,1382476175.14,500
44,1382476175.15,500
44,1382476175.15,498
45,1382476184.13,499
46,1382476188.14,499
46,1382476200.93,499
46,1382476204.95,499
47,1382476219.27,498
47,1382476219.27,498
48,1382476234.3,498
48,1382476234.3,497
49,1382476249.35,497
50,1382476249.36,497
50,1382476259.37,496
50,1382476265.4,496
51,1382476265.4,496
51,1382476277.43,495
52,1382476277.43,495
52,1382476281.44,495
52,1382476290.06,495
53,1382476290.06,495
53,1382476307.86,494
53,1382476307.86,494
54,1382476322.91,494
54,1382476323.91,494
55,1382476339.66,494
56,1382476354.7,494
57,1382476354.71,494
57,1382476369.74,494
58,1382476384.77,494
59,1382476384.78,494
59,1382476399.81,494
60,1382476411.84,492
61,1382476411.85,493
61,1382476424.78,493
62,1382476428.79,493
62,1382476429.18,491
62,1382476441.22,492
63,1382476445.24,492
63,1382476457.28,489
64,1382476457.28,490
64,1382476473.36,488
64,1382476473.36,489
65,1382476485.6,489
66,1382476489.61,489
66,1382476502.33,487
66,1382476502.33,488
67,1382476506.34,487
67,1382476515.3,487
67,1382476519.32,487
68,1382476521.64,486
68,1382476530.2,486
69,1382476534.21,486
69,1382476549.26,486
70,1382476561.7,486
71,1382476562.69,486
71,1382476578.79,484
72,1382476578.8,485
72,1382476593.84,485
73,1382476595.83,483
73,1382476605.86,484
73,1382476609.88,484
74,1382476610.86,483
74,1382476625.4,483
74,1382476625.41,483
75,1382476637.43,481
76,1382476637.44,482
76,1382476642.97,481
76,1382476650.99,481
77,1382476655.0,481
77,1382476669.06,480
77,1382476669.06,480
78,1382476681.1,480
79,1382476685.11,480
79,1382476699.2,480
79,1382476699.2,480
80,1382476714.21,480
80,1382476714.21,480
81,1382476729.24,480
81,1382476729.25,480
82,1382476744.29,480
82,1382476744.3,480
83,1382476746.64,480
83,1382476758.67,480
84,1382476762.68,480
84,1382476773.72,480
85,1382476785.76,480
86,1382476789.77,480
86,1382476804.85,478
86,1382476804.86,479
87,1382476816.88,477
88,1382476816.9,478
88,1382476820.9,477
88,1382476835.96,477
89,1382476844.65,477
90,1382476848.66,477
90,1382476863.71,477
91,1382476875.75,477
92,1382476879.77,477
92,1382476894.09,476
93,1382476894.09,476
93,1382476913.16,476
94,1382476913.17,476
94,1382476924.2,476
95,1382476937.24,473
96,1382476940.24,474
96,1382476952.27,473
97,1382476952.39,473
97,1382476965.36,473
98,1382476969.37,473
98,1382476969.37,473
98,1382476984.79,473
99,1382476999.84,473
