epoch,time,state
1,1382407156.98,0.0
1,1382407157.0,0.0
1,1382407160.01,0.0
2,1382407172.03,0.0
2,1382407176.03,0.078125
3,1382407184.74,0.078125
3,1382407185.09,0.0390625
3,1382407187.05,0.01953125
3,1382407191.25,0.0390625
4,1382407199.39,0.02197265625
5,1382407215.43,0.0154876708984
6,1382407233.72,0.0091552734375
7,1382407249.76,0.0983726978302
8,1382407253.76,0.0556480884552
8,1382407261.79,0.0301720504649
9,1382407261.79,0.0642723741475
9,1382407267.92,0.040260941023
9,1382407276.5,0.0522666575853
10,1382407295.57,0.0934004897135
10,1382407295.57,0.0588097107538
11,1382407308.2,0.0488407917692
11,1382407308.2,0.0711206407414
12,1382407324.26,0.0399208406038
13,1382407339.67,0.03132056123
13,1382407340.3,0.0342179628812
14,1382407352.33,0.0740694374068
15,1382407356.34,0.0740694374068
15,1382407368.43,0.046551990555
16,1382407371.23,0.0562017818581
16,1382407379.8,0.0524233572515
17,1382407383.81,0.0524233572515
17,1382407384.28,0.0444081266887
17,1382407396.75,0.0721051638124
18,1382407397.35,0.0449143479618
18,1382407401.35,0.0416194024439
18,1382407414.59,0.0294529188871
18,1382407414.59,0.0507790413498
19,1382407429.41,0.0318947371206
20,1382407432.42,0.0360136924757
20,1382407443.46,0.0360136924757
21,1382407455.51,0.0370367347251
22,1382407474.57,0.0699558542851
22,1382407474.57,0.0433741029333
23,1382407489.62,0.0460357066736
24,1382407504.66,0.0420784562838
24,1382407504.66,0.0615398736661
25,1382407519.73,0.0576638319179
25,1382407519.73,0.047844773069
26,1382407521.65,0.0350457823795
26,1382407532.31,0.0377870035744
26,1382407536.73,0.0294004271877
27,1382407544.75,0.05424410072
28,1382407563.81,0.0557559749491
28,1382407564.1,0.047209191446
29,1382407580.15,0.0344271071902
30,1382407592.18,0.0524300288762
31,1382407604.51,0.0527380758155
31,1382407608.53,0.0603726773921
32,1382407624.61,0.0577543745428
33,1382407635.31,0.0497095028194
33,1382407639.32,0.0544588326611
34,1382407643.33,0.0544588326611
34,1382407654.79,0.0544588326611
34,1382407654.79,0.0490894160143
34,1382407654.79,0.0337316423338
35,1382407666.82,0.0389827418845
36,1382407679.14,0.0515066465014
37,1382407699.2,0.0539445225718
39,1382407727.29,0.0349268054792
39,1382407727.29,0.0397673388291
40,1382407739.74,0.0413929474677
40,1382407743.76,0.041605221689
41,1382407745.33,0.0479747876793
41,1382407754.26,0.031934628442
41,1382407758.91,0.0369841249988
42,1382407770.94,0.0369841249988
42,1382407775.37,0.0388186367975
43,1382407790.44,0.0301330341734
43,1382407790.44,0.0344758354855
43,1382407790.44,0.0421091231852
44,1382407805.17,0.0410980904589
45,1382407806.19,0.0314721753333
45,1382407814.31,0.0314721753333
46,1382407818.32,0.0360323747145
46,1382407830.36,0.0463677775712
47,1382407834.38,0.0427912195592
47,1382407836.25,0.0456011973773
47,1382407844.31,0.0318248246186
48,1382407846.43,0.0360694044488
49,1382407879.97,0.0294262395036
50,1382407879.98,0.0415999140345
50,1382407895.03,0.043618967197
52,1382407919.79,0.0473888395261
52,1382407923.8,0.0484375856629
53,1382407939.86,0.0435224173106
54,1382407954.92,0.0435224173106
55,1382407969.92,0.0411363677516
56,1382407969.93,0.033770606598
56,1382407984.96,0.030611387554
57,1382408000.01,0.0278966223216
58,1382408000.02,0.0267618050649
58,1382408000.02,0.0326903958741
58,1382408000.02,0.04230922217
58,1382408015.05,0.0439765964106
59,1382408024.05,0.0404183780794
60,1382408028.07,0.042197487245
60,1382408040.19,0.042197487245
61,1382408044.19,0.0401748143612
61,1382408045.9,0.0426056245026
61,1382408060.25,0.0325240968111
62,1382408069.06,0.0325240968111
63,1382408085.11,0.0271865534616
63,1382408085.11,0.0389652671276
64,1382408101.21,0.0285003960451
64,1382408101.21,0.0337328315864
65,1382408120.25,0.0337328315864
66,1382408134.71,0.0363108334769
67,1382408146.82,0.0380220691315
68,1382408147.81,0.0380220691315
68,1382408164.79,0.0379720790704
69,1382408177.47,0.0419397462385
70,1382408189.49,0.0302368186362
71,1382408189.71,0.0340857025804
71,1382408205.97,0.0355321584383
72,1382408222.02,0.0406879313332
73,1382408234.53,0.0318570368023
74,1382408236.7,0.0340395170556
74,1382408240.92,0.0295193841298
74,1382408249.69,0.0370341352777
75,1382408270.58,0.0401783510912
76,1382408285.62,0.0409644050445
76,1382408285.62,0.0382091293012
76,1382408285.62,0.0391937401962
77,1382408297.67,0.041171422533
