epoch,time,state
1,1382467165.04,0.0
1,1382467168.05,0.0
2,1382467181.09,0.0
3,1382467193.76,0.0
4,1382467197.76,0.0
4,1382467199.0,0.0
4,1382467211.04,0.0
5,1382467226.35,0.00195789337158
6,1382467239.05,0.00355017185211
7,1382467240.14,0.00692027807236
7,1382467242.79,0.0060313642025
7,1382467255.43,0.00425251247361
8,1382467255.99,0.0173466636334
8,1382467268.35,0.0173361512134
8,1382467268.35,0.0097312037251
9,1382467272.35,0.0135336774692
9,1382467284.39,0.0154296581313
9,1382467288.4,0.0097675323027
10,1382467300.45,0.0166751292293
10,1382467300.45,0.0160523936803
11,1382467314.65,0.0105680880046
11,1382467316.5,0.0133102408424
11,1382467320.51,0.0133102408424
12,1382467332.53,0.00955408074803
13,1382467344.58,0.0159075584121
13,1382467348.6,0.0172026687561
14,1382467348.77,0.0117048623072
14,1382467350.66,0.0227125162579
14,1382467357.46,0.0161373650459
14,1382467361.47,0.0222576616982
14,1382467361.47,0.0190826100552
15,1382467373.51,0.013982814173
16,1382467389.55,0.012311779721
17,1382467390.03,0.0181593567327
17,1382467402.32,0.0195034583006
17,1382467406.33,0.0153228665021
18,1382467421.24,0.0172712837362
19,1382467437.3,0.0149673227917
20,1382467449.36,0.0145116352162
21,1382467450.47,0.0208303525928
21,1382467462.75,0.0208303525928
22,1382467478.82,0.0210801022798
23,1382467481.14,0.0226875889731
23,1382467493.17,0.0183537433815
25,1382467525.08,0.0234182679437
26,1382467529.09,0.0237739452708
26,1382467537.63,0.0239445564004
27,1382467553.7,0.0195935017288
27,1382467553.7,0.0229170650126
28,1382467569.74,0.0196530873456
29,1382467582.42,0.0226534572771
29,1382467587.34,0.0236317070461
30,1382467601.48,0.0231425821616
30,1382467601.48,0.0228980197193
31,1382467613.52,0.0202735637039
32,1382467615.43,0.0214428946711
32,1382467617.52,0.0232582163861
32,1382467629.56,0.0226428882704
33,1382467630.44,0.02399335221
33,1382467642.82,0.0243259762071
33,1382467646.84,0.0246170706535
34,1382467659.04,0.0251293856854
34,1382467659.04,0.0247276809462
35,1382467672.06,0.0247618718501
35,1382467676.08,0.0252661874784
35,1382467676.08,0.0250973603971
36,1382467689.53,0.0219377557899
36,1382467692.42,0.0235597648638
36,1382467696.44,0.0235597648638
37,1382467704.47,0.0249738174138
38,1382467705.58,0.0226697042686
38,1382467708.48,0.0231147345662
38,1382467720.51,0.0216571392593
38,1382467720.51,0.0223859369128
39,1382467733.88,0.0243919962679
39,1382467738.15,0.0227733546248
40,1382467748.66,0.0236127626414
40,1382467752.68,0.0236127626414
41,1382467764.93,0.0223876573096
41,1382467768.95,0.0240657450533
42,1382467780.99,0.0248060045179
43,1382467793.44,0.0257491125157
44,1382467809.83,0.0256469205152
45,1382467813.84,0.0256749394155
45,1382467822.71,0.0256609299653
45,1382467826.73,0.0256609299653
46,1382467841.79,0.0256609299653
46,1382467841.79,0.0256609299653
47,1382467844.14,0.0260266619063
47,1382467858.02,0.0257968189791
48,1382467868.2,0.0258888821964
48,1382467870.27,0.0236435337393
48,1382467871.75,0.0242629203807
48,1382467875.76,0.0233918899457
49,1382467887.81,0.0243544350132
50,1382467888.26,0.0251216586048
50,1382467903.31,0.025270461071
51,1382467911.99,0.0252919748479
52,1382467916.0,0.0255044216587
52,1382467935.08,0.0257261363908
52,1382467935.08,0.0256985655392
53,1382467943.1,0.025712350965
53,1382467944.07,0.0256479995687
53,1382467945.02,0.025350673273
53,1382467949.03,0.0240193370354
54,1382467962.49,0.0250802915373
55,1382467974.53,0.0249778956661
56,1382467987.2,0.0256614522294
57,1382467991.21,0.0256614522294
57,1382468003.56,0.0258578117145
58,1382468022.63,0.0262569788934
59,1382468034.66,0.0248657999851
60,1382468040.56,0.025690964885
60,1382468048.58,0.0260010517581
61,1382468065.0,0.0259350652688
62,1382468065.0,0.0259616077286
62,1382468070.22,0.0258363990305
62,1382468078.25,0.0259056389946
63,1382468082.26,0.0259056389946
63,1382468094.32,0.0250036929288
64,1382468107.2,0.0258729270929
65,1382468127.25,0.0260300647748
66,1382468142.3,0.0260283660697
67,1382468154.43,0.026403716823
68,1382468168.66,0.0262854452574
68,1382468172.67,0.0254925687622
69,1382468185.29,0.0257865825312
70,1382468186.28,0.0257865825312
70,1382468198.3,0.0252465994463
70,1382468202.31,0.0259552980386
71,1382468218.36,0.0257707490645
72,1382468230.72,0.0259509989414
73,1382468230.73,0.0261757652823
73,1382468243.24,0.0261757652823
73,1382468247.26,0.0261757652823
74,1382468259.28,0.0256247276387
75,1382468259.68,0.0259002464605
75,1382468277.9,0.0260321129062
75,1382468277.9,0.0259661796834
76,1382468292.12,0.025569794078
77,1382468308.86,0.0254185574064
78,1382468320.91,0.026020746064
79,1382468321.28,0.0261506198076
79,1382468333.33,0.0260856829358
80,1382468349.5,0.0260869882795
81,1382468367.24,0.025735776097
82,1382468367.24,0.0261418975238
82,1382468382.29,0.0261418975238
82,1382468382.3,0.0262280187207
83,1382468395.23,0.0262959260156
84,1382468399.24,0.0262928903652
84,1382468407.89,0.0262928903652
84,1382468411.91,0.0262928903652
85,1382468411.91,0.0263113850141
85,1382468422.52,0.0259272637097
85,1382468423.53,0.0260313475241
86,1382468437.82,0.0260573684777
86,1382468438.82,0.0261797530837
87,1382468440.99,0.02624788088
87,1382468442.81,0.0262138169819
87,1382468454.83,0.0259736319156
88,1382468454.85,0.0260937244487
88,1382468469.8,0.0262743912118
88,1382468473.81,0.0261840578303
90,1382468501.53,0.0264128337791
91,1382468513.58,0.0263727282748
91,1382468517.58,0.0261467755123
92,1382468529.62,0.0263409708899
93,1382468533.63,0.026369700817
93,1382468545.69,0.0264123447423
94,1382468557.72,0.0264123447423
95,1382468572.78,0.0264352731093
95,1382468574.48,0.0264238089258
95,1382468578.49,0.0264238089258
96,1382468587.1,0.0264238089258
96,1382468591.12,0.0264238089258
97,1382468610.16,0.0264720481041
98,1382468610.16,0.0264479285149
98,1382468618.83,0.0265409088275
99,1382468618.83,0.0262531835214
