epoch,time,state
1,1383699200.03,503.5
2,1383699203.03,503.5
2,1383699215.85,442.3046875
3,1383699231.9,449.604980469
4,1383699233.16,445.607177734
4,1383699245.19,473.534439087
5,1383699262.46,513.772180915
6,1383699277.51,513.772180915
7,1383699277.52,513.772180915
7,1383699287.35,506.762925066
7,1383699289.57,510.26755299
7,1383699295.33,508.32839951
8,1383699303.36,508.32839951
8,1383699307.38,521.80408065
9,1383699322.1,507.479732421
10,1383699322.1,500.317558307
10,1383699322.1,504.319731763
10,1383699334.68,512.679879183
11,1383699339.05,508.410148174
11,1383699352.03,507.292230419
12,1383699352.03,509.986054801
12,1383699364.87,509.514193945
13,1383699383.1,505.218249495
14,1383699383.1,507.36622172
14,1383699395.65,510.966743553
15,1383699407.84,510.966743553
15,1383699413.43,508.665898998
16,1383699427.83,506.185025018
16,1383699427.83,504.944588028
16,1383699427.83,505.705911429
17,1383699439.87,505.2660749
17,1383699439.87,504.622381195
18,1383699440.83,507.833607176
18,1383699459.87,507.833607176
19,1383699469.91,506.045108734
19,1383699473.91,508.882321854
20,1383699488.96,507.016590683
21,1383699498.0,508.018652043
21,1383699500.99,507.99410155
21,1383699505.01,507.99410155
22,1383699514.28,507.756996859
23,1383699530.33,506.556513357
24,1383699532.45,507.198992825
24,1383699545.37,506.824580025
25,1383699557.41,506.344427865
26,1383699558.47,506.283480054
26,1383699566.48,507.03151478
26,1383699574.51,506.609203639
27,1383699574.52,506.820359209
27,1383699578.68,506.609203639
27,1383699589.47,506.66447505
27,1383699593.72,506.039981865
28,1383699602.45,506.118318679
29,1383699621.0,507.264881244
29,1383699621.0,507.838162527
30,1383699637.05,507.401707392
31,1383699649.88,506.991399945
32,1383699664.61,506.473655481
32,1383699668.63,506.344219365
33,1383699679.52,506.215543804
33,1383699681.99,507.037745516
33,1383699683.0,506.591261221
34,1383699695.04,506.457002386
35,1383699713.13,506.264047234
36,1383699713.14,506.24196138
36,1383699725.34,506.16068701
37,1383699729.61,506.219233602
37,1383699738.08,506.189960306
38,1383699742.1,506.189960306
38,1383699746.11,506.876273955
38,1383699754.49,506.469432066
39,1383699770.55,506.359330314
40,1383699786.6,506.283378099
41,1383699786.61,506.70934639
41,1383699787.95,506.757479293
41,1383699798.63,506.733412842
41,1383699800.92,506.645403653
41,1383699804.95,506.545801292
42,1383699812.98,506.37738138
43,1383699817.0,506.37738138
43,1383699833.05,506.30143748
44,1383699833.06,506.780700978
44,1383699833.06,506.637625211
44,1383699845.34,506.456165831
45,1383699845.35,506.618433405
45,1383699861.84,506.466681332
46,1383699876.88,506.466681332
46,1383699876.88,506.466681332
47,1383699887.35,506.452773209
47,1383699891.37,506.795684207
48,1383699895.39,506.795684207
48,1383699904.2,506.610864956
49,1383699920.28,506.502140784
50,1383699932.76,506.695772825
51,1383699949.18,506.528898458
52,1383699951.05,506.81953519
52,1383699963.3,506.807845894
53,1383699965.22,506.638286141
53,1383699979.35,506.723066017
53,1383699983.35,506.687544976
54,1383699995.39,506.691584025
55,1383699999.41,506.691584025
55,1383700008.51,506.848764799
55,1383700012.52,506.775666238
56,1383700022.76,506.878713863
56,1383700023.13,506.811661323
56,1383700027.13,506.669469864
57,1383700039.18,506.810570898
58,1383700039.81,506.698828287
58,1383700052.21,506.831453854
58,1383700056.65,506.716539554
59,1383700072.7,506.711411061
60,1383700085.01,506.685246733
60,1383700085.01,506.804446135
61,1383700097.21,506.798065571
62,1383700101.23,506.801255853
62,1383700102.35,506.757249224
62,1383700114.38,506.678056367
63,1383700130.58,506.745988872
64,1383700147.41,506.852276025
65,1383700159.44,506.731825315
66,1383700172.96,506.704078156
66,1383700176.97,506.697141367
67,1383700177.21,506.741279544
67,1383700189.25,506.697745431
68,1383700190.54,506.848860982
68,1383700206.59,506.862055407
69,1383700218.62,506.839620072
70,1383700235.06,506.908772385
71,1383700248.94,506.931337961
72,1383700265.84,506.927430863
73,1383700281.88,506.812729795
74,1383700296.92,506.784054528
74,1383700296.92,506.798392162
75,1383700308.96,506.759061441
76,1383700328.03,506.745611726
77,1383700340.07,506.782563503
78,1383700340.08,506.762497984
78,1383700352.38,506.753142848
79,1383700358.6,506.794079844
79,1383700371.18,506.813305394
80,1383700383.37,506.885697558
81,1383700384.99,506.822021858
81,1383700402.26,506.882460303
82,1383700415.27,506.889254029
83,1383700419.29,506.885857166
83,1383700432.23,506.910633004
84,1383700444.28,506.871463075
84,1383700444.29,506.89104804
85,1383700448.96,506.835611012
85,1383700463.78,506.863329526
85,1383700463.79,506.877188783
86,1383700472.39,506.866578109
87,1383700474.07,506.831580734
87,1383700475.81,506.84745513
87,1383700491.86,506.86786198
88,1383700505.25,506.83948258
89,1383700521.29,506.874495665
90,1383700537.35,506.881591638
91,1383700539.81,506.886796923
91,1383700551.86,506.855467955
92,1383700564.03,506.880747509
92,1383700564.53,506.877382121
92,1383700568.55,506.857457978
93,1383700577.08,506.867420049
94,1383700580.08,506.874083779
94,1383700581.09,506.870751914
94,1383700593.13,506.870751914
95,1383700610.0,506.853133274
96,1383700612.12,506.871447623
96,1383700624.15,506.855541125
97,1383700638.11,506.852594498
98,1383700642.12,506.851635314
98,1383700654.87,506.84819118
99,1383700669.22,506.889151782
99,1383700673.22,506.87065808
