epoch,time,state
1,1382485740.01,379
2,1382485760.08,416
3,1382485776.91,397
5,1382485800.24,395
6,1382485820.3,438
7,1382485832.33,454
8,1382485833.27,446
8,1382485845.66,446
9,1382485861.98,452
10,1382485865.97,452
10,1382485878.29,451
11,1382485894.42,455
12,1382485894.42,453
12,1382485913.47,454
13,1382485913.47,454
13,1382485924.53,453
14,1382485940.57,454
15,1382485952.6,449
16,1382485966.64,452
17,1382485982.68,447
18,1382485995.48,445
19,1382485999.48,445
19,1382486011.87,444
20,1382486027.93,451
21,1382486031.95,451
21,1382486046.98,451
22,1382486059.02,446
23,1382486071.74,446
23,1382486072.91,443
23,1382486076.93,444
24,1382486085.75,442
25,1382486089.76,446
25,1382486105.83,444
26,1382486117.86,442
27,1382486117.86,445
27,1382486130.53,445
28,1382486147.54,442
29,1382486147.55,443
29,1382486151.78,441
29,1382486160.79,441
30,1382486176.84,437
31,1382486183.61,437
31,1382486195.65,435
32,1382486207.69,435
33,1382486223.74,434
34,1382486223.77,440
34,1382486227.77,437
34,1382486236.82,440
34,1382486240.84,437
35,1382486252.88,437
36,1382486271.91,436
37,1382486285.58,434
38,1382486285.58,435
38,1382486297.61,434
39,1382486300.32,439
39,1382486312.35,435
40,1382486325.69,433
41,1382486329.7,433
41,1382486345.76,433
42,1382486360.79,433
44,1382486389.66,433
45,1382486389.66,431
45,1382486405.68,435
46,1382486420.72,435
47,1382486420.72,435
47,1382486432.77,432
48,1382486445.55,434
49,1382486465.63,432
50,1382486465.63,434
50,1382486480.68,434
51,1382486495.74,433
51,1382486495.75,432
52,1382486507.81,433
53,1382486507.81,432
53,1382486511.83,431
53,1382486526.87,432
54,1382486536.16,431
54,1382486540.19,431
55,1382486554.95,430
56,1382486567.1,429
57,1382486583.14,428
58,1382486587.15,430
58,1382486595.19,430
58,1382486595.19,429
58,1382486600.26,429
59,1382486611.29,429
59,1382486612.3,428
60,1382486630.21,428
61,1382486630.21,428
61,1382486645.25,428
62,1382486645.25,428
62,1382486657.47,428
63,1382486657.48,428
63,1382486675.52,428
64,1382486687.54,428
65,1382486687.55,428
65,1382486703.62,428
66,1382486720.88,428
67,1382486720.88,428
67,1382486735.93,428
68,1382486735.94,428
68,1382486735.94,428
68,1382486750.47,428
69,1382486750.47,428
69,1382486750.47,428
69,1382486762.5,428
69,1382486762.5,428
69,1382486766.84,428
70,1382486775.82,428
71,1382486793.85,428
72,1382486793.85,428
72,1382486806.33,428
73,1382486822.38,428
74,1382486824.67,428
74,1382486837.69,428
74,1382486838.69,428
75,1382486838.69,428
75,1382486851.69,428
76,1382486867.76,428
77,1382486883.82,428
78,1382486883.83,428
78,1382486896.26,428
79,1382486900.28,428
79,1382486912.88,428
80,1382486928.93,428
81,1382486929.2,428
81,1382486941.24,428
82,1382486945.25,428
82,1382486958.07,428
83,1382486958.07,428
83,1382486977.11,428
84,1382486989.14,428
85,1382487001.4,428
86,1382487007.71,428
86,1382487016.53,428
86,1382487020.54,428
87,1382487036.77,428
88,1382487051.71,428
88,1382487051.71,428
90,1382487076.22,428
91,1382487095.27,428
92,1382487107.68,428
93,1382487111.68,428
93,1382487124.12,428
94,1382487136.85,428
95,1382487152.91,428
96,1382487166.6,428
96,1382487170.61,428
97,1382487174.63,428
97,1382487182.67,428
98,1382487197.67,428
98,1382487200.2,428
98,1382487204.22,428
99,1382487212.45,428
