epoch,time,state
1,1382485744.0,565
2,1382485756.06,538
3,1382485760.99,560
3,1382485776.03,560
4,1382485791.07,565
5,1382485806.1,565
6,1382485819.92,537
7,1382485834.97,530
7,1382485834.97,533
8,1382485847.01,531
8,1382485851.03,531
9,1382485866.08,531
9,1382485866.08,531
10,1382485878.12,507
11,1382485894.41,494
12,1382485906.44,494
13,1382485910.46,494
13,1382485925.52,487
13,1382485925.52,483
15,1382485955.62,479
16,1382485968.17,476
17,1382485984.21,471
18,1382486001.09,469
19,1382486013.43,466
20,1382486030.39,463
21,1382486042.43,461
23,1382486073.53,459
24,1382486089.58,457
25,1382486101.79,454
26,1382486117.84,452
27,1382486136.91,452
27,1382486136.91,452
28,1382486145.3,452
29,1382486161.34,451
30,1382486177.39,450
31,1382486181.41,450
31,1382486196.44,450
32,1382486211.48,450
32,1382486211.48,450
33,1382486220.39,450
34,1382486238.9,448
34,1382486242.9,447
35,1382486251.83,446
36,1382486267.89,445
37,1382486283.94,444
38,1382486302.98,443
39,1382486315.04,443
40,1382486319.05,443
40,1382486331.09,442
41,1382486346.13,442
41,1382486346.13,442
42,1382486361.19,442
42,1382486361.19,442
43,1382486370.02,442
44,1382486390.08,441
45,1382486394.09,441
45,1382486405.19,441
45,1382486405.19,441
46,1382486417.45,440
47,1382486436.1,438
48,1382486451.16,437
48,1382486451.16,437
49,1382486463.19,436
50,1382486480.14,435
51,1382486495.18,435
52,1382486511.24,435
53,1382486526.64,435
54,1382486538.67,435
56,1382486566.51,434
57,1382486582.81,432
58,1382486595.74,432
58,1382486599.75,431
59,1382486612.3,430
60,1382486631.38,430
60,1382486631.38,430
61,1382486646.41,430
62,1382486658.45,429
63,1382486676.52,428
64,1382486691.56,428
65,1382486706.6,428
65,1382486706.6,428
66,1382486715.05,428
67,1382486735.11,428
68,1382486747.14,428
69,1382486751.16,428
69,1382486766.2,428
70,1382486778.23,428
71,1382486794.28,428
72,1382486810.34,428
73,1382486822.38,428
74,1382486841.44,428
75,1382486841.45,428
75,1382486856.49,428
76,1382486871.53,428
76,1382486871.53,428
77,1382486883.57,428
78,1382486899.63,428
79,1382486911.67,428
80,1382486931.09,428
81,1382486945.1,428
82,1382486957.59,428
83,1382486976.51,428
84,1382486990.53,428
85,1382487002.55,428
86,1382487021.62,428
86,1382487021.62,428
87,1382487034.56,428
88,1382487047.14,428
89,1382487065.8,428
90,1382487077.82,428
93,1382487123.03,428
94,1382487139.07,428
95,1382487151.52,428
96,1382487170.59,428
97,1382487185.64,428
98,1382487185.64,428
98,1382487198.2,428
99,1382487210.49,428
