epoch,time,state
1,1382485740.06,148
2,1382485756.6,352
3,1382485756.6,401
3,1382485772.64,445
3,1382485776.93,391
4,1382485791.97,386
5,1382485801.47,421
6,1382485817.51,442
7,1382485830.2,442
7,1382485834.22,442
8,1382485846.27,435
9,1382485850.27,442
9,1382485850.27,445
9,1382485865.33,445
10,1382485878.34,450
11,1382485882.35,459
11,1382485894.4,456
12,1382485906.45,456
12,1382485908.53,459
12,1382485912.55,460
13,1382485921.86,456
13,1382485922.5,456
13,1382485926.51,454
14,1382485936.92,457
14,1382485939.14,456
14,1382485943.15,456
15,1382485952.16,456
16,1382485965.43,456
16,1382485969.44,456
17,1382485981.97,456
18,1382486000.27,455
18,1382486000.27,455
19,1382486012.3,457
20,1382486012.99,456
20,1382486025.11,456
20,1382486025.32,456
20,1382486029.33,458
21,1382486048.18,457
21,1382486048.18,456
22,1382486056.2,456
23,1382486060.22,456
23,1382486060.41,456
23,1382486072.49,456
24,1382486091.53,456
24,1382486091.53,456
25,1382486106.56,456
25,1382486106.56,456
26,1382486118.6,455
27,1382486130.64,454
28,1382486134.65,454
28,1382486147.18,454
29,1382486151.19,454
29,1382486152.6,453
29,1382486164.62,451
30,1382486180.67,451
31,1382486195.19,451
31,1382486195.19,451
31,1382486195.19,450
32,1382486207.23,450
33,1382486207.71,450
33,1382486208.71,450
33,1382486226.29,450
34,1382486238.32,448
35,1382486251.33,447
36,1382486255.34,447
36,1382486272.27,447
37,1382486284.29,446
38,1382486285.41,446
38,1382486302.99,444
39,1382486311.02,444
40,1382486327.39,444
40,1382486331.4,442
41,1382486346.45,442
41,1382486346.45,443
42,1382486359.1,442
42,1382486359.1,442
43,1382486371.5,441
44,1382486371.97,441
44,1382486388.01,441
45,1382486388.2,441
45,1382486400.25,440
46,1382486404.27,440
46,1382486417.44,440
46,1382486420.3,440
46,1382486424.81,439
47,1382486432.83,439
48,1382486436.85,439
48,1382486451.91,439
48,1382486451.91,438
49,1382486460.83,438
49,1382486464.83,437
50,1382486480.87,437
51,1382486496.08,437
52,1382486508.14,437
53,1382486520.17,435
54,1382486521.0,436
54,1382486538.0,435
55,1382486543.7,434
55,1382486551.72,433
56,1382486552.67,433
56,1382486570.79,433
57,1382486585.83,433
58,1382486585.84,433
58,1382486597.86,433
58,1382486599.39,432
58,1382486604.25,431
59,1382486612.28,431
60,1382486612.28,431
61,1382486646.4,431
62,1382486646.4,431
62,1382486661.44,431
63,1382486672.32,430
63,1382486673.46,430
64,1382486689.51,429
65,1382486701.77,429
65,1382486705.8,429
66,1382486707.63,428
66,1382486719.67,428
67,1382486731.72,428
68,1382486735.75,428
68,1382486750.79,428
69,1382486765.82,428
70,1382486780.85,428
71,1382486780.86,428
71,1382486795.89,428
72,1382486807.93,428
73,1382486823.97,428
74,1382486825.54,428
74,1382486837.58,428
75,1382486855.72,428
76,1382486855.72,428
76,1382486871.11,428
77,1382486883.14,428
78,1382486883.15,428
78,1382486884.14,428
78,1382486888.16,428
78,1382486899.18,428
79,1382486899.18,428
79,1382486899.18,428
79,1382486916.2,428
80,1382486928.66,428
81,1382486945.39,428
82,1382486945.39,428
82,1382486960.43,428
83,1382486960.44,428
83,1382486975.47,428
84,1382486990.52,428
85,1382486990.52,428
85,1382486990.53,428
85,1382487005.56,428
86,1382487018.5,428
87,1382487018.5,428
87,1382487031.28,428
88,1382487031.28,428
88,1382487035.29,428
88,1382487045.68,428
88,1382487047.59,428
88,1382487051.61,428
89,1382487065.16,428
90,1382487077.75,428
91,1382487081.76,428
91,1382487081.82,428
91,1382487093.84,428
92,1382487106.62,428
93,1382487106.79,428
93,1382487110.8,428
93,1382487120.39,428
93,1382487122.82,428
93,1382487126.84,428
94,1382487140.92,428
94,1382487140.92,428
95,1382487152.95,428
96,1382487165.84,428
96,1382487172.86,428
97,1382487185.64,428
98,1382487197.68,428
99,1382487201.7,428
99,1382487213.75,428
