epoch,time,state
1,1382479009.96,195
2,1382479026.67,259
3,1382479041.71,259
4,1382479041.72,259
4,1382479054.56,329
5,1382479067.48,331
6,1382479071.49,331
6,1382479071.68,390
6,1382479086.71,360
7,1382479098.75,423
8,1382479098.75,399
8,1382479104.33,428
8,1382479112.35,413
9,1382479129.09,428
10,1382479129.09,418
10,1382479148.16,418
11,1382479161.37,426
12,1382479161.37,422
12,1382479173.98,441
13,1382479190.04,446
14,1382479190.04,431
14,1382479206.85,442
15,1382479218.91,446
16,1382479231.61,432
17,1382479235.62,439
17,1382479235.63,435
17,1382479248.2,435
17,1382479248.36,440
17,1382479252.37,437
18,1382479265.08,440
19,1382479265.09,438
19,1382479277.58,432
20,1382479293.8,437
21,1382479306.46,431
21,1382479310.48,428
22,1382479325.64,434
22,1382479325.65,431
23,1382479337.68,431
23,1382479342.2,434
24,1382479354.25,436
24,1382479354.25,433
25,1382479370.3,429
26,1382479383.21,432
27,1382479402.46,429
27,1382479402.47,428
28,1382479416.61,431
28,1382479416.61,430
29,1382479428.65,428
30,1382479444.69,427
31,1382479460.03,426
31,1382479460.04,426
32,1382479476.07,428
33,1382479488.1,427
34,1382479504.14,427
35,1382479520.87,427
36,1382479535.9,425
36,1382479535.9,425
37,1382479547.93,425
38,1382479551.94,425
38,1382479553.36,425
38,1382479563.98,425
38,1382479567.99,424
39,1382479580.03,424
40,1382479592.47,424
41,1382479596.47,424
41,1382479609.42,423
42,1382479627.57,423
42,1382479627.57,423
43,1382479636.56,423
44,1382479637.55,423
44,1382479656.61,423
45,1382479668.65,423
45,1382479673.56,423
46,1382479682.73,423
47,1382479698.78,423
48,1382479711.25,423
48,1382479715.27,423
49,1382479731.32,423
50,1382479731.32,423
50,1382479746.09,423
51,1382479762.14,423
52,1382479777.19,423
53,1382479777.19,423
53,1382479789.23,423
54,1382479805.3,423
55,1382479817.75,423
56,1382479818.74,423
56,1382479834.81,423
57,1382479846.86,423
58,1382479862.91,423
59,1382479866.93,423
59,1382479879.49,423
60,1382479895.54,423
61,1382479895.55,423
61,1382479899.55,423
61,1382479907.97,423
61,1382479911.99,423
62,1382479924.04,423
63,1382479924.04,423
63,1382479940.11,423
64,1382479952.14,423
65,1382479956.15,423
65,1382479968.3,423
66,1382479987.34,423
67,1382479999.58,423
68,1382480011.67,423
69,1382480028.24,423
70,1382480028.34,423
70,1382480032.36,423
70,1382480047.07,423
71,1382480059.55,423
72,1382480075.8,423
73,1382480091.85,423
74,1382480106.88,423
75,1382480121.92,423
76,1382480121.92,423
76,1382480133.96,423
77,1382480150.0,423
78,1382480150.33,423
78,1382480162.5,423
79,1382480166.52,423
79,1382480179.91,423
80,1382480198.96,423
81,1382480211.01,423
82,1382480223.06,423
83,1382480239.1,423
84,1382480255.15,423
85,1382480273.76,423
86,1382480282.68,423
87,1382480298.74,423
88,1382480314.92,423
89,1382480330.98,423
90,1382480343.78,423
91,1382480359.82,423
92,1382480378.89,423
93,1382480393.92,423
94,1382480393.92,423
94,1382480401.93,423
94,1382480408.96,423
95,1382480421.0,423
96,1382480436.56,423
98,1382480466.66,423
99,1382480481.7,423
100,1382480481.71,423
