epoch,time,state
1,1382482714.98,712
2,1382482728.05,772
3,1382482745.2,577
4,1382482761.25,561
5,1382482766.43,519
5,1382482778.7,494
6,1382482790.73,497
7,1382482806.77,493
8,1382482821.33,490
9,1382482833.64,492
11,1382482865.54,469
12,1382482881.58,465
13,1382482894.59,453
14,1382482907.59,457
15,1382482923.63,449
16,1382482943.68,448
17,1382482955.71,447
18,1382482968.7,445
19,1382482984.77,445
21,1382483015.88,440
22,1382483028.52,435
23,1382483036.68,437
23,1382483044.75,438
24,1382483060.81,438
25,1382483077.66,436
26,1382483089.69,436
27,1382483102.67,436
28,1382483118.7,435
29,1382483134.86,434
30,1382483140.23,434
30,1382483152.28,433
31,1382483164.32,432
32,1382483168.32,432
32,1382483180.89,431
33,1382483192.92,431
33,1382483192.92,431
34,1382483208.98,431
35,1382483225.14,430
36,1382483237.31,430
37,1382483253.36,429
38,1382483269.41,429
39,1382483285.46,429
40,1382483298.48,429
41,1382483300.25,429
41,1382483316.3,429
42,1382483316.69,429
42,1382483329.34,429
43,1382483345.41,429
44,1382483357.43,429
45,1382483377.5,429
46,1382483389.57,429
47,1382483397.59,429
47,1382483402.13,429
48,1382483423.2,429
49,1382483435.23,429
50,1382483451.27,429
51,1382483464.29,429
52,1382483480.51,429
53,1382483495.35,429
54,1382483507.61,429
55,1382483512.4,429
55,1382483524.44,429
56,1382483540.49,429
57,1382483552.56,429
58,1382483571.53,429
58,1382483575.54,429
59,1382483583.57,429
60,1382483601.97,429
61,1382483618.02,429
62,1382483630.06,429
63,1382483642.2,429
64,1382483650.83,429
64,1382483661.89,429
65,1382483673.94,429
65,1382483677.97,429
66,1382483693.02,429
66,1382483693.02,429
67,1382483708.06,429
67,1382483708.07,429
68,1382483720.09,429
69,1382483725.77,429
69,1382483734.53,429
70,1382483750.57,429
71,1382483754.91,429
71,1382483762.95,429
72,1382483764.7,429
72,1382483780.75,429
74,1382483808.38,429
74,1382483812.38,429
75,1382483824.42,429
76,1382483838.16,429
76,1382483843.09,429
77,1382483855.12,429
78,1382483871.39,429
79,1382483884.09,429
80,1382483897.68,429
81,1382483902.95,429
81,1382483918.0,429
82,1382483930.05,429
83,1382483943.0,429
84,1382483947.01,429
84,1382483962.13,429
85,1382483978.17,429
86,1382483993.21,429
87,1382484006.59,429
88,1382484023.51,429
89,1382484038.28,429
90,1382484052.9,429
91,1382484067.93,429
92,1382484082.96,429
93,1382484095.15,429
94,1382484111.19,429
95,1382484127.26,429
96,1382484140.03,429
97,1382484156.08,429
98,1382484172.11,429
99,1382484191.16,429
