epoch,time,state
1,1382482714.99,665
1,1382482718.97,515
2,1382482733.34,440
3,1382482733.34,403
3,1382482733.34,395
3,1382482745.37,470
4,1382482757.64,488
5,1382482762.11,448
5,1382482762.21,410
5,1382482766.22,456
5,1382482774.24,447
5,1382482778.4,432
6,1382482790.43,454
7,1382482790.94,443
7,1382482807.0,438
8,1382482819.82,439
9,1382482835.86,438
10,1382482851.27,438
11,1382482863.53,441
12,1382482864.29,437
12,1382482883.35,436
13,1382482895.4,434
14,1382482911.46,435
15,1382482923.5,435
15,1382482927.51,437
16,1382482937.51,435
16,1382482941.51,435
17,1382482955.0,435
18,1382482971.27,435
19,1382482984.01,436
20,1382482985.09,435
20,1382482997.33,435
20,1382483001.97,435
21,1382483018.01,435
22,1382483033.05,435
23,1382483033.05,434
23,1382483033.05,434
23,1382483042.03,433
24,1382483048.48,433
24,1382483063.13,434
25,1382483063.13,434
25,1382483075.15,433
26,1382483093.56,433
26,1382483093.56,433
27,1382483104.6,432
27,1382483105.6,432
28,1382483117.63,432
28,1382483120.64,432
28,1382483121.63,432
29,1382483133.66,433
30,1382483149.72,433
31,1382483149.72,432
31,1382483165.79,431
32,1382483165.8,431
32,1382483181.84,431
33,1382483182.85,431
33,1382483193.88,430
33,1382483194.39,430
33,1382483198.52,430
34,1382483210.55,430
35,1382483214.57,430
36,1382483242.64,429
37,1382483257.17,429
38,1382483269.19,429
39,1382483285.83,429
39,1382483285.83,429
40,1382483302.84,429
41,1382483318.36,429
41,1382483318.36,429
42,1382483327.3,429
42,1382483331.31,429
43,1382483342.31,429
43,1382483346.31,429
44,1382483359.25,429
45,1382483373.51,429
45,1382483378.1,429
46,1382483393.14,429
46,1382483393.14,429
47,1382483408.18,429
47,1382483408.18,429
48,1382483423.21,429
49,1382483437.92,429
49,1382483437.92,429
49,1382483437.92,429
51,1382483464.98,429
52,1382483464.99,429
53,1382483498.09,429
54,1382483511.67,429
55,1382483527.73,429
56,1382483539.76,429
57,1382483555.81,429
58,1382483555.82,429
58,1382483568.95,429
58,1382483573.61,429
59,1382483586.2,429
60,1382483602.93,429
61,1382483614.98,429
62,1382483634.05,429
63,1382483642.54,429
63,1382483646.56,429
64,1382483658.86,429
64,1382483658.86,429
65,1382483674.93,429
66,1382483690.97,429
67,1382483703.59,429
68,1382483720.54,429
69,1382483724.54,429
69,1382483732.71,429
70,1382483748.85,429
70,1382483750.15,429
70,1382483754.15,429
71,1382483764.83,429
71,1382483768.85,429
72,1382483777.01,429
73,1382483781.02,429
73,1382483793.4,429
74,1382483809.44,429
75,1382483828.06,429
75,1382483828.06,429
76,1382483840.08,429
77,1382483857.0,429
78,1382483869.03,429
78,1382483869.03,429
80,1382483903.79,429
80,1382483903.8,429
81,1382483918.84,429
82,1382483930.87,429
83,1382483930.88,429
83,1382483945.92,429
84,1382483949.93,429
84,1382483958.75,429
85,1382483962.77,429
85,1382483977.83,429
86,1382483977.83,429
86,1382483990.61,429
87,1382483990.62,429
87,1382484003.51,429
88,1382484019.92,429
89,1382484019.93,429
89,1382484038.97,429
89,1382484038.97,429
91,1382484063.95,429
91,1382484067.96,429
92,1382484078.2,429
92,1382484082.21,429
93,1382484086.23,429
93,1382484096.45,429
94,1382484108.47,429
94,1382484108.47,429
94,1382484112.52,429
95,1382484125.15,429
95,1382484125.16,429
96,1382484137.59,429
97,1382484154.36,429
98,1382484167.21,429
