epoch,time,state
1,1382475527.0,434
1,1382475529.98,457
2,1382475540.02,445
2,1382475542.01,451
2,1382475546.03,451
3,1382475556.97,448
3,1382475560.98,448
4,1382475573.02,491
5,1382475573.02,469
5,1382475577.04,480
5,1382475588.08,474
6,1382475589.1,477
6,1382475600.12,477
6,1382475604.13,498
7,1382475619.17,487
8,1382475619.17,482
8,1382475631.2,484
8,1382475633.33,502
8,1382475637.35,493
9,1382475645.7,493
9,1382475649.71,493
10,1382475664.75,493
10,1382475664.75,493
11,1382475679.36,504
12,1382475679.36,498
12,1382475692.67,499
13,1382475692.67,498
13,1382475704.74,498
14,1382475708.74,498
14,1382475708.74,498
14,1382475720.78,498
14,1382475721.56,498
14,1382475725.58,498
15,1382475740.63,498
16,1382475749.87,508
16,1382475752.67,503
16,1382475756.68,505
17,1382475765.64,504
18,1382475769.66,504
18,1382475784.69,504
19,1382475784.69,504
19,1382475799.73,504
20,1382475811.77,498
21,1382475812.66,501
21,1382475831.71,501
22,1382475840.55,501
23,1382475844.56,501
23,1382475858.21,494
24,1382475860.59,497
24,1382475875.64,497
25,1382475875.64,497
25,1382475887.65,493
26,1382475887.67,495
26,1382475902.72,495
27,1382475915.12,492
28,1382475919.13,493
28,1382475931.17,492
29,1382475935.18,492
29,1382475935.2,492
29,1382475947.36,498
29,1382475947.36,495
30,1382475962.4,496
30,1382475963.39,495
31,1382475982.45,495
31,1382475982.45,495
32,1382475993.49,495
32,1382475993.49,495
32,1382475993.49,491
33,1382476005.52,493
34,1382476009.54,493
34,1382476021.58,494
34,1382476021.58,493
35,1382476040.64,493
35,1382476040.64,493
36,1382476055.63,489
36,1382476055.63,487
36,1382476055.63,490
37,1382476064.09,490
37,1382476068.11,490
37,1382476068.11,489
38,1382476080.16,489
38,1382476080.16,489
39,1382476096.21,492
39,1382476096.21,490
40,1382476100.23,491
40,1382476115.26,490
40,1382476115.27,490
40,1382476115.27,490
41,1382476130.3,490
41,1382476130.3,490
42,1382476145.33,490
43,1382476145.34,490
43,1382476157.41,487
44,1382476157.41,488
44,1382476172.44,488
45,1382476185.7,484
46,1382476188.47,486
46,1382476189.72,485
46,1382476204.77,485
46,1382476204.77,485
47,1382476219.81,485
48,1382476234.31,489
49,1382476234.31,487
49,1382476249.36,488
50,1382476249.36,487
50,1382476249.36,488
50,1382476261.4,489
51,1382476261.4,488
51,1382476280.46,488
52,1382476295.49,488
53,1382476295.5,488
53,1382476310.53,488
54,1382476310.54,488
54,1382476319.09,488
54,1382476323.11,488
55,1382476335.86,488
56,1382476339.88,488
56,1382476350.72,486
56,1382476351.91,487
56,1382476355.94,486
57,1382476364.41,486
57,1382476368.43,486
58,1382476380.47,481
59,1382476381.07,483
59,1382476381.46,482
59,1382476400.13,482
59,1382476400.14,482
60,1382476415.17,482
61,1382476429.49,479
62,1382476429.49,477
62,1382476429.49,479
62,1382476444.53,479
63,1382476456.56,479
63,1382476460.57,479
64,1382476475.61,479
65,1382476475.61,479
65,1382476475.61,479
65,1382476488.78,481
66,1382476488.78,480
66,1382476503.99,480
67,1382476504.0,480
67,1382476519.03,480
68,1382476534.64,480
69,1382476546.67,480
70,1382476547.18,480
70,1382476562.81,480
71,1382476574.85,481
72,1382476578.86,481
72,1382476578.86,480
72,1382476590.91,480
73,1382476594.92,480
73,1382476607.63,476
74,1382476607.63,478
74,1382476619.66,478
74,1382476623.68,478
75,1382476638.73,478
76,1382476653.77,478
77,1382476653.78,478
77,1382476653.78,477
77,1382476669.54,477
77,1382476669.82,477
78,1382476684.87,477
79,1382476684.87,477
79,1382476684.87,477
79,1382476699.9,477
80,1382476699.91,477
80,1382476714.94,477
81,1382476714.95,477
81,1382476714.95,474
81,1382476730.0,474
81,1382476730.0,475
82,1382476742.05,472
83,1382476742.22,473
83,1382476754.99,473
83,1382476759.0,474
84,1382476774.06,474
85,1382476774.06,473
85,1382476774.06,473
85,1382476789.11,473
86,1382476804.14,473
87,1382476804.15,473
87,1382476816.17,473
88,1382476816.18,473
88,1382476835.23,473
89,1382476835.24,473
89,1382476835.24,473
89,1382476848.04,471
90,1382476848.04,472
90,1382476860.2,472
90,1382476864.21,471
91,1382476876.29,471
92,1382476880.3,471
92,1382476880.3,471
92,1382476895.34,471
93,1382476907.38,472
94,1382476907.45,471
94,1382476926.5,471
95,1382476934.52,471
96,1382476938.54,471
96,1382476938.54,471
96,1382476950.57,471
96,1382476954.89,469
97,1382476966.96,467
98,1382476966.96,469
98,1382476986.02,469
99,1382476986.02,469
99,1382477001.06,469
100,1382477001.06,469
