epoch,time,state
1,1382475526.08,716
1,1382475527.01,534
2,1382475540.33,534
2,1382475542.11,648
2,1382475546.14,648
3,1382475556.37,591
3,1382475558.18,619
3,1382475562.84,551
4,1382475571.56,531
5,1382475572.4,561
5,1382475574.22,590
5,1382475586.25,537
6,1382475588.46,549
6,1382475592.47,526
6,1382475603.93,542
7,1382475603.94,550
7,1382475604.5,549
7,1382475619.53,534
7,1382475619.53,541
8,1382475634.58,532
9,1382475634.58,536
9,1382475635.7,540
9,1382475646.6,540
9,1382475647.75,540
9,1382475653.77,529
10,1382475653.77,524
10,1382475665.75,532
11,1382475665.76,530
11,1382475665.76,535
11,1382475679.86,527
12,1382475679.86,523
12,1382475679.86,527
12,1382475680.35,530
12,1382475694.9,528
13,1382475694.9,527
13,1382475694.9,527
13,1382475707.82,528
14,1382475707.83,528
14,1382475719.87,523
14,1382475720.44,525
14,1382475724.46,522
15,1382475737.42,523
16,1382475737.42,524
16,1382475742.84,513
16,1382475753.4,518
17,1382475753.4,520
17,1382475753.4,522
17,1382475753.4,517
17,1382475765.44,517
18,1382475765.45,520
18,1382475769.46,518
18,1382475784.5,518
19,1382475784.5,518
19,1382475796.54,518
20,1382475796.54,518
20,1382475801.56,518
20,1382475812.59,518
20,1382475813.58,509
21,1382475813.6,513
21,1382475825.63,513
22,1382475825.63,515
22,1382475825.63,514
22,1382475831.24,513
22,1382475841.7,514
22,1382475842.7,514
23,1382475855.76,513
24,1382475855.76,513
24,1382475863.77,511
24,1382475871.8,511
25,1382475871.8,512
25,1382475890.85,512
26,1382475899.11,511
27,1382475901.64,512
27,1382475902.89,512
27,1382475917.94,512
28,1382475930.11,505
29,1382475930.11,508
29,1382475932.29,510
29,1382475947.34,509
30,1382475959.37,507
31,1382475959.85,508
31,1382475975.89,506
31,1382475976.09,507
31,1382475980.1,504
32,1382475992.15,503
33,1382475992.46,505
33,1382476005.32,505
33,1382476006.32,501
34,1382476011.1,501
34,1382476020.87,504
34,1382476021.87,502
35,1382476025.87,503
35,1382476034.78,503
35,1382476037.44,503
35,1382476038.44,503
36,1382476050.93,503
37,1382476050.93,503
37,1382476054.94,503
37,1382476070.0,500
37,1382476070.0,501
37,1382476070.0,502
38,1382476085.06,501
38,1382476085.06,498
39,1382476100.11,499
40,1382476115.15,498
41,1382476124.86,499
41,1382476128.87,499
42,1382476128.87,498
42,1382476128.87,498
42,1382476140.93,498
43,1382476144.95,498
43,1382476157.27,498
44,1382476157.27,498
44,1382476169.31,498
44,1382476171.96,497
44,1382476175.97,497
